id,code,name,categoria_ids,activar,union_id/id
employee_management_extended.record_001392,0590/10,"FEDERACION ARG.DE TRABAJADORES DE EDIFICIOS DE RENTA Y HORIZONTAL C/ASOCIACION INMOBILIARIA DE EDIF. DE RENTA Y HORIZONTAL (REEMPLAZA A CCT 298/75, 390/04)",,FALSE,
employee_management_extended.record_001393,0591/03 E,TRENES DE BUENOS AIRES S.A. / LA FRATERNIDAD SOCIEDAD DEL PERS. FERROVIARIO DE LOCOMOTORAS,,FALSE,
employee_management_extended.record_001394,0591/10,"FEDERACION OBREROS Y EMPLEADOS DE LA INDUSTRIA DEL PAPEL, CARTON,QUIMICOS Y AFINES C/CAMARA ARGENTINA DEL PAPEL Y AFINES (REEMPLAZA A CCT 353/03,404/05,532/08)",,FALSE,
employee_management_extended.record_001395,0592/03 E,FLORA DANICA S.A. / FEDERACION DE OBREROS Y EMPLEADOS DE LA INDUSTRIA ACEITERA Y AFINES DEL PAIS,,FALSE,
employee_management_extended.record_001396,0592/10,"FEDERACION ARG. SIND.DEL PETROLEO,GAS Y BIOCOMBUSTIBLES C/CAMARA DE EMPRESAS ARG.DE GAS LICUADO,CAMARA ARG. DE DISTRIB.DE GAS LICUADO Y CMARA ARG.DE EMPRESAS FRAC,ALM.Y COMC.DE GAS LICUADO (REEMPLAZA A CCT 245/94,293/97,315/99,339/01,369/03,510/07)",,FALSE,
employee_management_extended.record_001397,0593/03 E,EMA SERVICIOS SRL / SINDICATO DE LUZ Y FUERZA CAPITAL FEDERAL,,FALSE,
employee_management_extended.record_001398,0593/10,"FEDERACION ARGENTINA DE LA INDUSTRIA DE LA INDUMENTARIA Y AFINES C/FEDERACION OBRERA DE LA IND. DEL VESTIDO Y AFINES (REEMPLAZA A CCT 25/75,204/93,495/07, 544/08)",,FALSE,
employee_management_extended.record_001399,0594/03 E,BRITISH AIRWAYS PLC. SUCURSAL ARGENTINA / ASOCIACION ARGENTINA DE AERONAVEGANTES,,FALSE,
employee_management_extended.record_001400,0594/10,"SINDICATOS DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR C/CAMARA ARGENTINA VERIFICADORA DE AUTOMOTORES (REEMPLAZA A CCT 304/98,455/06)",,FALSE,
employee_management_extended.record_001401,0595/03 E,COOPERATIVAS DE ELECTRICIDAD Y SERVICIOS ANEXOS LIMITADA DE ZARATE / FEDERACION NACIONAL DE TRABAJADORES DE OBRAS SANITARIAS SINDICATO DE TRABAJADORES DE OBRAS SANITARIAS,,FALSE,
employee_management_extended.record_001402,0595/10,FEDERACION DE TRABAJADORES DEL TABACO DE LA REP.ARG.C/ASOC. DE COOPERATIVAS TABACALERAS DE LA REP.ARG. (REEMPLAZA A CCT 546/08),,FALSE,
employee_management_extended.record_001403,0596/03 E,NUEVO CENTRAL ARGENTINO S.A. / UNION FERROVIARIA,,FALSE,
employee_management_extended.record_001404,0596/10,"SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR C/ASOC. DE CONCESIONARIAS DE AUTOMOTORES DE LA REP.ARG. (REEMPLAZA A CCT20/88,379/04)",,FALSE,
employee_management_extended.record_001405,0601/03 E,QANTAS AIRWAYS LIMITED / UNION PERSONAL AERONAVEGACION DE ENTES PRIVADOS,,FALSE,
employee_management_extended.record_001406,0602/03 E,METROVIAS / UNION FERROVIARIA,,FALSE,
employee_management_extended.record_001407,0603/03 E,"APSIL S.A. / FEDERACION NACIONAL DE TRABAJADORES DE PELUQUERIA, ESTETICA Y AFINES",,FALSE,
employee_management_extended.record_001408,0604/03 E,MINERA ALUMBRERA LIMITED / ASOCIACION OBRERA MINERA ARGENTINA,,FALSE,
employee_management_extended.record_001409,0605/03 E,ARGENOVA S.A. Y MAR DE LAS PALMAS S.A. / SINDICATO DE OBREROS MARITIMOS UNIDOS,,FALSE,
employee_management_extended.record_001410,0606/03 E,SIRSA SAN ISIDRO REFRESCOS SAIC / FEDERACION ARGENTINA TRABAJADORES AGUAS GASEOSAS Y AFINES y SINDICATO UNIDO TRABAJADORES DE LA INDUSTRIA AGUAS GASEOSAS DE LA CIUDAD DE SAN MARTIN,,FALSE,
employee_management_extended.record_001411,0607/03 E,LOSSTER S.A. / SINDICATO UNIDOS PORTUARIOS ARGENTINOS,,FALSE,
employee_management_extended.record_001412,0608/10,"ASOCIACION SINDICAL DE MOTOCICLISTAS, MENSAJEROS Y SERVICIOS C/ CAMARA DE EMPRESAS DE MENSAJERIA POR MOTO Y AFINES DE LA REPUBLICA ARGENTINA",,FALSE,
employee_management_extended.record_001413,0609/03 E,VICENTIN S.A. / FEDERACION DE OBREROS Y EMPLEADOS DE LA INDUSTRIA ACEITERA Y AFINES DEL PAIS,,FALSE,
employee_management_extended.record_001414,0609/10,"ASOCIACION DE CLINICAS, SANATORIOS Y HOSPITALES PRIVADOS DE LA CIUDAD DE ROSARIO Y SU ZONA C/ ASOCIACION DE TRABAJADORES DE LA SANIDAD DE ROSARIO (REEMPLAZA AL CCT Nº 470/06)",,FALSE,
employee_management_extended.record_001415,0610/03 E,TERMINAL QUEQUEN S.A. / ASOC. DEL PERSONAL DE LA JUNTA NAC. DE GRANOS - NECOCHEA,,FALSE,
employee_management_extended.record_001416,0610/10,UNION TRANVIARIOS AUTOMOTOR C/ CAMARA DE EMPRESARIOS DE TRANSPORTE PARA TURISMO Y OFERTA LIBRE,,FALSE,
employee_management_extended.record_001417,0611/03 E,"AMERICA LATINA LOGISTICA, CENTRAL S.A. y AMERCIA LATINA LOGISTICA, MESOPOTAMICA S.A. (EX BUENOS AIRES AL PACIFICO y MESOPOTAMICO GRAL. URQUIZA / UNION FERROVIARIA",,FALSE,
employee_management_extended.record_001418,0611/10,SINDICATO DEL PERSONAL JERÁRQUICO Y PROFESIONAL DE PETRÓLEO Y GAS PRIVADO DE LA PATAGONIA AUSTRAL C/ CÁMARA DE EXPLORACIÓN Y PRODUCCIÓN DE HIDROCARBUROS (REEMPLAZA PARCIALMENTE AL CCT N° 511/07),,FALSE,
employee_management_extended.record_001419,0612/10,FEDERACIÓN TRABAJADORES DE LA INDUSTRIA DE LA ALIMENTACIÓN C/ CÁMARA ARGENTINA DE PRODUCTORES AVÍCOLAS (REEMPLAZA AL CCT N° 489/07),,FALSE,
employee_management_extended.record_001420,0613/03 E,YAZAKI ARG. S.A. / SIND. de MECÁNICOS Y AFINES DEL TRANSP. AUTOMOTOR,,FALSE,
employee_management_extended.record_001421,0613/10,FEDERACIÓN TRABAJADORES DE INDUSTRIAS DE LA ALIMENTACIÓN C/ CÁMARA ARGENTINA DE PRODUCTORES AVÍCOLAS (REEMPLAZA AL CCT N° 491/07),,FALSE,
employee_management_extended.record_001422,0614/10,FEDERACIÓN ARGENTINA DE LA INDUSTRIA DE LA INDUMENTARIA C/ UNIÓN CORTADORES DE LA INDUMENTARIA (REEMPLAZA AL CCT N° 433/05),,FALSE,
employee_management_extended.record_001423,0615/03 E,CONSTRUCTUR SRL / SINDICATO DE LUZ Y FUERZA CAPITAL FEDERAL,,FALSE,
employee_management_extended.record_001424,0615/10,"FEDERACIÓN ARGENTINA UNIÓN PERSONAL PANADERÍAS Y AFINES, SOCIEDAD DE OBREROS PANADEROS C/ FEDERACIÓN ARGENTINA DE LA INDUSTRIA DEL PAN Y AFINES/ASOCIACIÓN INDUSTRIALES PANADEROS Y AFINES DE ROSARIO",,FALSE,
employee_management_extended.record_001425,0616/10,SINDICATO ÚNICO DE SERENOS DE BUQUES C/ CENTRO DE NAVEGACIÓN ASOCIACIÓN CIVIL (REEMPLAZA AL CCT N° 128/90),,FALSE,
employee_management_extended.record_001426,0617/10,SINDICATO DE SUPERVISORES Y VIGILANCIA DE LA INDUSTRIA JABONERA Y PERFUMISTA C/ CÁMARA ARGENTINA DE LA INDUSTRIA DE COSMÉTICA Y PERFUMERÍA,,FALSE,
employee_management_extended.record_001427,0618/10,FEDERACIÓN DE TRABAJADORES DE LA INDUSTRIA DE LA ALIMENTACIÓN C/ CENTRO DE EMPRESAS PROCESADORAS AVÍCOLAS (REEMPLAZA AL CCT N° 494/07),,FALSE,
employee_management_extended.record_001428,0619/03 E,SANATORIO DEL LITORAL SISTEMAS REGIONALES DE SALUD S.A. / UNION FERROVIARIA,,FALSE,
employee_management_extended.record_001429,0619/11,"ASOCIACION DE MEDICOS DE LA ACTIVIDAD PRIVADA C/ ASOCIACION DE CLINICAS, SANATORIOS Y HOSPITALES PRIVADOS DE LA REPUBLICA ARGENTINA",,FALSE,
employee_management_extended.record_001430,0620/03 E,JOSE LUIS NAPOLEONI / SINDICATO DEL PERSONAL DE INDUSTRIAS QUIMICAS Y PETROQUIMICAS DE BAHIA BLANCA,,FALSE,
employee_management_extended.record_001431,0620/11,SINDICATO DE OBREROS MARITIMOS UNIDOS C/ ASOCIACION CAMARA ARGENTINA DE EMPRESAS NAVIERAS Y ARMADORAS (REEMPLAZA AL CCT N° 515/07),,FALSE,
employee_management_extended.record_001432,0621/03 E,CONSORCIO DE GESTION DEL PUERTO LA PLATA / ASOC. DEL PERSONAL DE DIRECCION DE LOS FERROCARRILES ARGENTINOS,,FALSE,
employee_management_extended.record_001433,0621/11,SINDICATO OBREROS MARITIMOS UNIDOS C/ CAMARA ARGENTINA DE ARENA Y PIEDRA,,FALSE,
employee_management_extended.record_001434,0622/11,SINDICATO ARGENTINO DE FARMACEUTICOS Y BIOQUIMICOS C/ ASOCIACION DE FARMACIAS MUTUALES Y SINDICALES DE LA REPUBLICA ARGENTINA,,FALSE,
employee_management_extended.record_001435,0623/04 E,MASA S.A. (EX CENTRAL COSTANERA) / ASOCIACION PERSONAL SUPERIOR EMPRESAS DE ENERGIA,,FALSE,
employee_management_extended.record_001436,0623/11,"FEDERACION DE OBREROS Y EMPLEADOS DE LA INDUSTRIA DEL PAPEL, CARTON Y QUIMICOS C/ CAMARA ARGENTINA DE FABRICANTES DE CARTON CORRUGADO",,FALSE,
employee_management_extended.record_001437,0624/04 E,"ASOCIACION INMOBILIARIA EDIFICIOS RENTA Y HORIZONTAL DELEG CUYO, ADM DEL CONSORCIO DE PROPIETARIOS EDIFICIO TEBAS, VALLE DE LAS LEÑAS / FEDERACION ARGENTINA DE TRABAJADORES DE EDIFICIOS DE RENTA Y HORIZONTAL .Y SINDICATO UNICO DE TRABAJ",,FALSE,
employee_management_extended.record_001438,0624/11,"FEDERACION DE OBREROS Y EMPLEADOS DE LA INDUSTRIA DEL PAPEL, CARTON Y QUIMICOS C/ CAMARA ARGENTINA FABRICANTES DE ENVASES DE CARTON Y/O DE PAPEL, TUBOS Y AFINES",,FALSE,
employee_management_extended.record_001439,0625/04 E,"ASOCIACION INMOBILIARIA EDIFICIOS RENTA Y HORIZONTAL DELEG CUYO, ADM DEL CONSORCIO DE PROPIETARIOS EDIFICIO ATENAS, VALLE DE LAS LEÑAS / FEDERACION ARGENTINA DE TRABAJADORES DE EDIFICIOS DE RENTA Y HORIZONTAL .Y SINDICATO UNICO DE TRABA",,FALSE,
employee_management_extended.record_001440,0625/11,"SINDICATO REGIONAL DE LUZ Y FUERZA DE LA PATAGONIA, FED. CHUBUTENSE DE COOPERATIVAS DE SERV. PUBLICOS LIMITADA C/ GOB. DE CHUBUT, SECRETARIA DE INFRAESTRUCTURA, PLANEAMIENTO Y SERV. PUBLICOS, SUBSECRETARIA DE SERV. PUBLICOS",,FALSE,
employee_management_extended.record_001441,0626/04 E,PROFERTIL S.A. / SINDICATO DEL PERSONAL DE INDUSTRIAS QUIMICAS Y PETROQUIMICAS DE BAHIA BLANCA,,FALSE,
employee_management_extended.record_001442,0626/11,FEDERACION OBRERA DE LA INDUSTRIA DEL VESTIDO Y AFINES C/ FEDERACION ARGENTINA DE LA INDUSTRIA DE LA INDUMENTARIA Y AFINES,,FALSE,
employee_management_extended.record_001443,0627/04 E,AUTOTEL SRL / FEDERACION SINDICATOS UNIDOS PETROLEROS E HIDROCARBURIFEROS,,FALSE,
employee_management_extended.record_001444,0627/11,"SINDICATO DE TRABAJADORES DE JUEGOS DE AZAR, ENTRETENIMIENTO, ESPARCIMIENTO, RECREACION Y AFINES DE LA REP. ARG. C/ CAMARA DE AGENCIAS OFICIALES DE LOTERIA NACIONAL",,FALSE,
employee_management_extended.record_001445,0628/11,FEDERACION DE TRABAJADORES DE LA INDUSTRIA DE LA ALIMENTACION C/ CAMARA ARGENTINA DE PRODUCTORES Y PROCESADORES DE PRODUCTOS DE LA FAUNA SILVESTRE Y SUS DERIVADOS,,FALSE,
employee_management_extended.record_001446,0629/11,SINDICATO DE OBREROS MARITIMOS UNIDOS CON LA CAMARA DE ARMADORES DE REMOLCADORES,,FALSE,
employee_management_extended.record_001447,0630/04 E,CURTIEMBRES FONSECA S.A. / SINDICATO DE OBREROS CURTIDORES (CAP. FEDERACION. Y PARTIDOS PCIA. BS. AS.),,FALSE,
employee_management_extended.record_001448,0630/11,SINDICATO DE ELECTRICISTAS - ELECTRONICISTAS NAVALES C/ ASOCIACION CAMARA ARGENTINA DE EMPRESAS NAVIERAS Y ARMADORAS,,FALSE,
employee_management_extended.record_001449,0631/04 E,EAGLE OTTAWA FONSECA S.A. / SINDICATO DE OBREROS CURTIDORES (CAP. FEDERACION. Y PARTIDOS PCIA. BS. AS.),,FALSE,
employee_management_extended.record_001450,0631/11,CENTRO DE JEFES Y OFICIALES MAQUINISTAS NAVALES C/ ASOCIACION CAMARA ARGENTINA DE EMPRESAS NAVIERAS Y ARMADORAS,,FALSE,
employee_management_extended.record_001451,0632/04 E,ALPARGATAS SAIC / SINDICATO EMPLEADOS TEXTILES DE LA INDUSTRIA Y AFINES,,FALSE,
employee_management_extended.record_001452,0632/11,ASOCIACION ARGENTINA EMPLEADOS DE LA MARINA MERCANTE C/ CENTRO DE NAVEGACION ASOCIACION CIVIL,,FALSE,
employee_management_extended.record_001453,0633/04 E,"CODIAZ 1939 S.A. / FEDERACION NACIONAL DE TRABAJADORES DE PELUQUERIA, ESTETICA Y AFINES",,FALSE,
employee_management_extended.record_001454,0633/11,ASOCIACION SINDICAL DE MOTOCICLISTAS MENSAJEROS Y SERVICIOS (ASIMM) C/ CAMARA DE EMPRESAS DE MENSAJERIA POR MOTO Y AFINES DE LA REPUBLICA ARGENTINA,,FALSE,
employee_management_extended.record_001455,0634/04 E,"JURAM 2115 S.A. / FEDERACION NACIONAL DE TRABAJADORES DE PELUQUERIA, ESTETICA Y AFINES",,FALSE,
employee_management_extended.record_001456,0634/11,SINDICATO ARGENTINO DE TELEVISION C/ CAMARA ARGENTINA DE PRODUCTORAS INDEPENDIENTES DE TELEVISION (C.A.P.I.T),,FALSE,
employee_management_extended.record_001457,0635/04 E,"SANTA FE 1465 S.A. / FEDERACION NACIONAL DE TRABAJADORES DE PELUQUERIA, ESTETICA Y AFINES",,FALSE,
employee_management_extended.record_001458,0635/11,ASOCIACION DE MEDICOS DE LA ACTIVIDAD PRIVADA C/ CAMARA DE INSTITUCIONES DE DIAGNOSTICO MEDICO,,FALSE,
employee_management_extended.record_001459,0636/04 E,"MTALV 610 S.A. / FEDERACION NACIONAL DE TRABAJADORES DE PELUQUERIA, ESTETICA Y AFINES",,FALSE,
employee_management_extended.record_001460,0636/11,"SINDICATO UNICO DE TRABAJADORES DEL NEUMATICO ARGENTINO C/ FATE S.A. INDUSTRIAL COMERCIAL E INMOBILIARIA, BRIDGESTONE ARGENTINA S.A.I.C. y PIRELLI NEUMATICOS S.A.I.C. (Reemplaza al CCT 0486/07)",,FALSE,
employee_management_extended.record_001461,0637/04 E,"OLLEROS 1757 S.A. / FEDERACION NACIONAL DE TRABAJADORES DE PELUQUERIA, ESTETICA Y AFINES",,FALSE,
employee_management_extended.record_001462,0637/11,SINDICATO DEL PERSONAL JERARQUICO Y PROFESIONAL DEL PETROLEO Y GAS PRIVADO DE NEUQUEN Y RIO NEGRO C/ CAMARA DE EXPLORACION Y PRODUCCION DE HIDROCARBUROS Y CAMARA DE EMPRESAS DE OPERACIONES PETROLERAS ESPECIALES,,FALSE,
employee_management_extended.record_001463,0638/04 E,"ACYT 82 S.A. / FEDERACION NACIONAL DE TRABAJADORES DE PELUQUERIA, ESTETICA Y AFINES",,FALSE,
employee_management_extended.record_001464,0638/11,"ASOCIACION ARGENTINA DE CAPITANES, PILOTOS Y PATRONES DE PESCA C/ CAMARA ARGENTINA DE ARMADORES DE BUQUES PESQUEROS DE ALTURA Y CAMARA DE LA INDUSTRIA PESQUERA ARGENTINA",,FALSE,
employee_management_extended.record_001465,0639/04 E,"CALLO 1414 S.A. / FEDERACION NACIONAL DE TRABAJADORES DE PELUQUERIA, ESTETICA Y AFINES",,FALSE,
employee_management_extended.record_001466,0639/11,UNION RECIBIDORES DE GRANOS Y ANEXOS DE LA REPUBLICA ARGENTINA C/ CAMARA DE PUERTOS PRIVADOS COMERCIALES,,FALSE,
employee_management_extended.record_001467,0640/04,"FEDERACION NACIONAL DE TRABAJADORES DE PELUQUERIA, ESTETICA Y AFINES",,FALSE,
employee_management_extended.record_001468,0640/04 E,AGRICULTORES FEDERADOS ARGENTINOS S.A. / FEDERACION DE OBREROS Y EMPLEADOS DE LA INDUSTRIA ACEITERA Y AFINES DEL PAIS,,FALSE,
employee_management_extended.record_001469,0640/11,SINDICATO UNICO DE TRABAJADORES DE CONTROL DE ADMISION Y PERMANENCIA DE LA REPUBLICA ARGENTINA (S.U.T.C.A.P.R.A.) C/ ASOCIACION EMPRESARIA DEL NORESTE DE LA PROVINCIA DE BUENOS AIRES HOTELERIA - GASTRONOMIA - TURISMO,,FALSE,
employee_management_extended.record_001470,0641/04 E,TERMINALES RIO DE LA PLATA / SINDICATO DE GUINCHEROS Y MAQUINISTAS DE GRUAS MOVILES,,FALSE,
employee_management_extended.record_001471,0641/11,"SINDICATO DEL PERSONAL JERARQUICO Y PROFESIONAL DEL PETROLEO, GAS PRIVADO Y QUIMICO DE CUYO Y LA RIOJA C/ CAMARA DE EXPLORACION Y PRODUCCION DE HIDROCARBUROS, CAMARA DE EMPRESAS DE OPERACIONES PETROLERAS ESPECIALES",,FALSE,
employee_management_extended.record_001472,0642/04 E,DISTRIBUIDORA DE GAS DEL CENTRO S.A. / ASOCIACION DE TRABAJADORES DEL GAS,,FALSE,
employee_management_extended.record_001473,0642/12,"SINDICATO OBRERO DE LA IND. DEL VIDRIO Y AFINES C/ CAMARA ARG. DE FABRICANTES DE VIDRIO, CAMARA DEL VIDRIO PLANO Y SUS MANUFACTURAS DE LA REP. ARG., CAMARA ARG. DE IND. OPTICAS Y AFINES, Y CAMARA ARGENTINA MINORISTA DEL VIDRIO PLANO",,FALSE,
employee_management_extended.record_001474,0643/04 E,SOCIEDAD INTEGRADA DE BUENOS AIRES S.A. / SINDICATO DE LUZ Y FUERZA CAPITAL FEDERAL,,FALSE,
employee_management_extended.record_001475,0643/12,"FEDERACION ARGENTINA SINDICAL DEL PETROLEO, GAS Y BIOCOMBUSTIBLES C/ CAMARA DE EXPLORACION Y PRODUCCION DE HIDROCARBUROS, CAMARA DE EMPRESAS DE OPERACIONES PETROLERAS ESPECIALES",,FALSE,
employee_management_extended.record_001476,0644/04 E,Q.B. ANDINA S.A. / SINDICATO DE LUZ Y FUERZA CAPITAL FEDERAL,,FALSE,
employee_management_extended.record_001477,0644/12,"SINDICATO DEL PETROLEO Y GAS PRIVADO DE RIO NEGRO NEUQUEN Y LA PAMPA C/ CAMARA DE EXPLORACION Y PRODUCCION DE HIDROCARBUROS, CAMARA DE EMPRESAS DE OPERACIONES PETROLERAS ESPECIALES",,FALSE,
employee_management_extended.record_001478,0645/04 E,TELEGAMES S.A. / ASOCIACION AGENTES DE LOTERIAS Y AFINES DE LA REPUBLICA ARGENTINA,,FALSE,
employee_management_extended.record_001479,0645/12,UNION DE TRABAJADORES DEL TURF Y AFINES C/ FEDERACION ARGENTINA DE JOCKEY CLUBES E HIPODROMOS,,FALSE,
employee_management_extended.record_001480,0646/04 E,"ACEITERA LITORAL S.A. / FEDERACION DE OBREROS Y EMPLEADOS DE LA INDUSTRIA ACEITERA Y AFINES DEL PAIS, SINDICATO DE OBREROS Y EMPLEADOS ACEITEROS DE ROSARIO",,FALSE,
employee_management_extended.record_001481,0646/12,"FEDERACION NACIONAL DE TRABAJADORES DE OBRAS SANITARIAS, SINDICATO OBRAS SANITARIAS DE LA PROVINCIA DE BUENOS AIRES C/ FEDERACION DE COOPERATIVAS DE ELECTRICIDAD Y SERVICIOS PUBLICOS DE LA PROVINCIA DE BUENOS AIRES LTDA",,FALSE,
employee_management_extended.record_001482,0647/12,"UNION OBRERA GRAFICA CORDOBESA C/ LA VOZ DEL INTERIOR S.A. ( DIARIO LA VOS DEL INTERIOR), MEDIOS DEL INTERIOR S.A. ( DIARIO DE LA MAÑANA), LA VOZ DE SAN JUSTO S.R.L., EDITORIAL TRIBUNA S.R.L., EDITORIAL FUNDAMENTO S.A. (DIARIO PUNTAL)",,FALSE,
employee_management_extended.record_001483,0648/04 E,"ESSO SOCIEDAD ANONIMA PETROLERA ARGENTINA / SINDICATO DEL PERSONAL DE EMPRESAS PARTICULARES DEL PETROLEO, GAS DE PETROLEO, DERIVADOS DE AMBOS Y SUBSIDIARIOS",,FALSE,
employee_management_extended.record_001484,0648/12,"ASOCIACION ARGENTINA DE CAPITANES, PILOTOS Y PATRONES DE PESCA C/ ASOCIACION DE EMBARCACIONES DE PESCA COSTERA",,FALSE,
employee_management_extended.record_001485,0649/04 E,TRANSPORTES METROPOLITANOS BELGRANO SUR S.A / UNION FERROVIARIA,,FALSE,
employee_management_extended.record_001486,0649/12,SINDICATO DE EMPLEADOS DE COMERCIO DE MAR DEL PLATA - ZONA ATLANTICA C/ CAMARA DE COMERCIO DE PRODUCTOS QUIMICOS DEL SUDESTE DE LA PROVINCIA DE BUENOS AIRES,,FALSE,
employee_management_extended.record_001487,0650/12,FEDERACION DE OBREROS MOSAISTAS Y AFINES DE LA REPUBLICA ARGENTINA C/ CAMARA DE LA INDUSTRIA DEL MOSAICO Y AFINES DE LA REPUBLICA ARGENTINA,,FALSE,
employee_management_extended.record_001488,0651/12,ASOCIACION PROFESIONAL DE CAPITANES Y BAQUEANOS FLUVIALES DE LA MARINA MERCANTE C/ CAMARA NAVIERA ARGENTINA,,FALSE,
employee_management_extended.record_001489,0652/04 E,TRANSPORTES METROPOLITANOS GRAL. SAN MARTIN SA / UNION FERROVIARIA,,FALSE,
employee_management_extended.record_001490,0652/12,UNION TRABAJADORES DE LA INDUSTRIA DEL CALZADO DE LA REPUBLICA ARGENTINA (U.T.I.C.R.A.) C/ FEDERACION ARGENTINA DE LA INDUSTRIA DEL CALZADO Y AFINES,,FALSE,
employee_management_extended.record_001491,0653/04 E,INGENIO Y REFINERIA SAN MARTIN DEL TABACAL S.A. / SINDICATO DE TRABAJADORES DEL AZUCAR DE SAN MARTIN,,FALSE,
employee_management_extended.record_001492,0653/12,"SINDICATO UNIDO DE TRABAJADORES JARDINEROS, PARQUISTAS, VIVERISTAS Y FLORICULTORES DE LA REPUBLICA ARGENTINA C/ CAMARA EMPRESARIA DE ESPACIOS VERDES DE LA REPUBLICA ARGENTINA",,FALSE,
employee_management_extended.record_001493,0654/04 E,COMPAÑÍA LATIONOAMERICANA DE APUESTAS S.A. / ASOCIACION AGENTES DE LOTERIAS Y AFINES DE LA REPUBLICA ARGENTINA,,FALSE,
employee_management_extended.record_001494,0654/12,"FEDERACION DE OBREROS Y EMPLEADOS DE LA INDUSTRIA DEL PAPEL, CARTON Y QUIMICOS C/ CAMARA ARGENTINA DE FABRICANTES DE PRODUCTOS ABRASIVOS",,FALSE,
employee_management_extended.record_001495,0655/04 E,ENRIQUE R. ZENI Y CIA. S.A. / FEDERACION DE OBREROS Y EMPLEADOS DE LA INDUSTRIA ACEITERA Y AFINES DEL PAIS,,FALSE,
employee_management_extended.record_001496,0655/12,ASOCIACION DE PROFESIONALES UNIVERSITARIOS DEL AGUA Y ENERGIA ELECTRICA C/ FEDERACION ARGENTINA DE COOPERATIVAS DE ELECTRICIDAD Y OTROS SERVICIOS PUBLICOS LTDA,,FALSE,
employee_management_extended.record_001497,0656/04 E,HIDROELECTRICA DIAMANTE S.A. / FEDERACION TRABAJADORES LUZ Y FUERZA y SINDICATO DE LUZ Y FUERZA DE MENDOZA,,FALSE,
employee_management_extended.record_001498,0656/12,"SINDICATO DE TRABAJADORES DE JUEGOS DE AZAR, ENTRETENIMIENTO, ESPARCIMIENTO, RECREACION Y AFINES DE LA REPUBLICA ARGENTINA C/ CAMARA DE AGENCIAS OFICIALES DE LOTERIA NACIONAL",,FALSE,
employee_management_extended.record_001499,0657/04 E,SOCIEDAD ELABORADORA DE ACEITES S.E.D.A. / FEDERACION DE OBREROS Y EMPLEADOS DE LA INDUSTRIA ACEITERA Y AFINES DEL PAIS,,FALSE,
employee_management_extended.record_001500,0657/12,ASOCIACION DE TRABAJADORES DE LA SANIDAD ARGENTINA DE ROSARIO C/ CAMARA DE EMERGENCIAS MEDICAS Y MEDICINA EXTRAHOSPITALARIA DE LA PROVINCIA DE SANTA FE,,FALSE,
employee_management_extended.record_001501,0658/04 E,MC CAIN ARGENTINA S.A. / SINDICATO TRAB. DE INDUSTRIAS DE LA ALIMENT. PCIA. BS. AS. - FEDERACION TRABAJADORES DE INDUSTRIAS DE LA ALIMENTACION,,FALSE,
employee_management_extended.record_001502,0658/13,SINDICATO DE GUINCHEROS Y MAQUINISTAS DE GRUAS MOVILES DE LA REPUBLICA ARGENTINA C/ CAMARA EMPRESARIA DE GRUAS Y AUTOELEVADORES,,FALSE,
employee_management_extended.record_001503,0659/04 E,TERMINAL 4 S.A. / SINDICATO DE GUINCHEROS Y MAQUINISTAS DE GRUAS MOVILES,,FALSE,
employee_management_extended.record_001504,0659/13,FEDERACION ARGENTINA DE TRABAJADORES DE FARMACIA C/ FEDERACION ARGENTINA DE CAMARAS DE FARMACIAS Y CONFEDERACION FARMACEUTICA ARGENTINA,,FALSE,
employee_management_extended.record_001505,0660/04 E,CELULOSA ARGENTINA S.A. PLANTA ZARATE / SINDICATO DE OBREROS Y EMPLEADOS DE LA INDUSTRIA DEL PAPEL DE ZARATE,,FALSE,
employee_management_extended.record_001506,0660/13,"UNION EMPLEADOS DE LA CONSTRUCCION Y AFINES DE LA REPUBLICA ARGENTINA C/ CAMARA ARGENTINA DE LA CONSTRUCCION, FEDERACION ARGENTINA DE ENTIDADES DE LA CONSTRUCCION, CENTRO DE ARQUITECTOS, INGENIEROS, CONSTRUCTORES Y AFINES",,FALSE,
employee_management_extended.record_001507,0661/04 E,SODEXHO ARGENTINA / UNION TRABAJADORES HOTELEROS GASTRONOMICOS DE LA REPUBLICA ARGENTINA,,FALSE,
employee_management_extended.record_001508,0661/13,ASOCIACION ARGENTINA EMPLEADOS DE LA MARINA MERCANTE C/ CAMARA DE LA INDUSTRIA NAVAL ARGENTINA,,FALSE,
employee_management_extended.record_001509,0662/04 E,HIPODROMO ARGENTINO DE PALERMO S.A. / ASOC. GREMIAL DEL PERSONAL DE HIPODROMOS DE BS. AS. y S. ISIDRO,,FALSE,
employee_management_extended.record_001510,0662/13,ASOCIACION DE TECNICOS DEL FUTBOL ARGENTINO (A.T.F.A.) C/ ASOCIACION DEL FUTBOL ARGENTINO,,FALSE,
employee_management_extended.record_001511,0663/04 E,MOLINOS RIO DE LA PLATA S.A.A / SINDICATO DE OBREROS Y EMPLEADOS ACEITEROS DEPARTAMENTO SAN LORENZO SANTA FE,,FALSE,
employee_management_extended.record_001512,0663/13,UNION TRANVIARIOS AUTOMOTOR C/ CAMARA DE TRANSPORTE DE PASAJEROS PARA LA ACTIVIDAD MINERA,,FALSE,
